frame_index,stamp_sec,processing_ms,points_in,points_after_range,points_after_self_filter,points_used,cells_updated
262,120.9,2.102,13301,6495,6494,6494,556
263,121.0,4.135,13061,12915,12915,12915,659
264,121.1,3.309,12845,12845,12845,12845,741
265,121.2,3.239,12664,12664,12664,12664,797
266,121.3,3.357,12504,12504,12504,12504,830
267,121.4,3.338,12344,12344,12344,12344,904
268,121.5,3.283,12191,12191,12191,12191,957
269,121.6,3.347,12030,12030,12030,12030,999
270,121.7,3.778,11869,11869,11869,11869,1037
271,121.8,3.51,11713,11713,11713,11713,1079
272,121.9,3.143,11558,11558,11558,11558,1122
273,122.0,3.207,11410,11410,11410,11410,1161
274,122.1,3.268,11266,11266,11266,11266,1218
275,122.2,3.044,11118,11118,11118,11118,1252
276,122.3,3.386,10974,10974,10974,10974,1286
277,122.4,3.029,10828,10828,10828,10828,1330
278,122.5,2.903,10682,10682,10682,10682,1381
279,122.6,3.256,10536,10536,10536,10536,1433
280,122.7,2.932,10395,10395,10395,10395,1463
281,122.8,3.085,10258,10258,10258,10258,1508
282,122.9,3.124,10124,10124,10124,10124,1544
283,123.0,2.977,9991,9991,9991,9991,1591
284,123.1,2.866,9869,9869,9869,9869,1628
285,123.2,2.921,9751,9751,9751,9751,1672
286,123.3,2.806,9640,9640,9640,9640,1704
287,123.4,2.905,9532,9532,9532,9532,1745
288,123.5,2.908,9430,9430,9430,9430,1749
289,123.6,2.727,9327,9327,9327,9327,1795
290,123.7,2.949,9233,9233,9233,9233,1821
291,123.8,2.861,9141,9141,9141,9141,1869
292,123.9,2.738,9042,9042,9042,9042,1885
293,124.0,2.615,8954,8954,8954,8954,1899
294,124.1,2.742,8875,8875,8875,8875,1943
295,124.2,2.854,8795,8795,8795,8795,1966
296,124.3,2.885,8756,8756,8756,8756,2010
297,124.4,2.992,8962,8962,8962,8962,2230
298,124.5,3.075,8950,8950,8950,8950,2299
299,124.6,2.403,8858,8858,8641,8641,2130
300,124.7,2.959,8777,8777,8201,8201,1875
301,124.8,2.591,8695,8695,7934,7934,1841
302,124.9,2.216,8545,8545,8047,8047,2040
303,125.0,2.838,8342,8342,8247,8246,2400
304,125.1,2.173,8149,8149,8136,8136,2579
305,125.2,2.146,7984,7984,7968,7968,2571
306,125.3,2.286,7952,7952,7879,7879,2517
307,125.4,2.651,7813,7813,7792,7757,2411
308,125.5,2.013,7064,7064,7064,7058,2086
309,125.6,1.901,6155,6155,6155,6141,1676
310,125.7,1.891,5493,5493,5493,5489,1372
311,125.8,1.632,5260,5260,5260,5260,1230
312,125.9,1.989,5828,5828,5828,5828,1364
313,126.0,1.855,6701,6701,6701,6701,1772
314,126.1,1.925,7005,7005,7005,7005,2008
315,126.2,1.908,6960,6960,6960,6960,1977
316,126.3,2.051,7111,7111,7111,7111,2003
317,126.4,2.242,7364,7364,7364,7364,2101
318,126.5,2.362,7453,7453,7453,7453,2146
319,126.6,2.39,7472,7472,7472,7472,2148
320,126.7,2.309,7531,7531,7531,7531,2173
321,126.8,2.752,7591,7591,7591,7591,2192
322,126.9,2.462,7703,7703,7703,7703,2270
323,127.0,2.474,7718,7718,7718,7718,2270
324,127.1,2.594,7724,7724,7724,7724,2303
325,127.2,2.644,7719,7719,7719,7719,2297
326,127.3,2.551,7772,7772,7772,7772,2362
327,127.4,2.409,7796,7796,7796,7796,2383
328,127.5,2.592,7830,7830,7830,7830,2417
329,127.6,2.29,7812,7812,7812,7812,2402
330,127.7,2.476,7802,7802,7802,7802,2415
331,127.8,2.724,7832,7832,7832,7832,2424
332,127.9,2.946,7857,7857,7857,7857,2462
333,128.0,2.951,7873,7873,7873,7873,2444
334,128.1,2.504,7917,7917,7917,7917,2435
335,128.2,2.923,7967,7967,7967,7967,2443
336,128.3,2.544,8053,8053,8053,8053,2436
337,128.4,2.583,8073,8073,8073,8073,2433
338,128.5,2.731,8075,8075,8075,8075,2450
339,128.6,2.635,8073,8073,8073,8073,2470
340,128.7,3.389,8052,8052,8052,8052,2478
341,128.8,2.678,8061,8061,8061,8061,2474
342,128.9,2.637,8053,8053,8053,8053,2490
343,129.0,2.311,8048,8048,8048,8048,2485
344,129.1,2.235,8046,8046,8046,8046,2464
345,129.2,2.518,8055,8055,8055,8055,2490
346,129.3,2.243,8060,8060,8060,8060,2474
347,129.4,2.449,8063,8063,8063,8063,2456
348,129.5,2.344,8056,8056,8056,8056,2449
349,129.6,2.31,8048,8048,8048,8048,2447
350,129.7,2.316,8056,8056,8056,8056,2397
351,129.8,2.808,8037,8037,8037,8037,2388
352,129.9,2.495,8025,8025,8025,8025,2366
353,130.0,2.693,8017,8017,8017,8017,2353
354,130.1,2.188,7987,7987,7987,7987,2313
355,130.2,2.012,8000,8000,8000,8000,2318
356,130.3,2.926,8000,8000,8000,8000,2339
357,130.4,3.055,8009,8009,8009,8009,2311
358,130.5,2.341,8033,8033,8033,8033,2320
359,130.6,2.362,8043,8043,8043,8043,2295
360,130.7,2.509,8069,8069,8069,8069,2309
361,130.8,2.408,8095,8095,8095,8095,2296
362,130.9,2.227,8123,8123,8123,8123,2292
363,131.0,2.556,8170,8170,8170,8170,2264
364,131.1,2.295,8203,8203,8203,8203,2276
365,131.2,2.555,8247,8247,8247,8247,2256
366,131.3,2.545,8288,8288,8288,8288,2283
367,131.4,2.81,8303,8303,8303,8303,2275
368,131.5,2.681,8333,8333,8333,8333,2273
369,131.6,2.285,8343,8343,8343,8343,2281
370,131.7,2.646,8330,8330,8330,8330,2284
371,131.8,2.649,8304,8304,8304,8304,2312
372,131.9,2.515,8270,8270,8270,8270,2313
373,132.0,2.555,8248,8248,8248,8248,2343
374,132.1,2.546,8228,8228,8228,8228,2338
375,132.2,2.858,8211,8211,8211,8211,2341
376,132.3,2.566,8225,8225,8225,8225,2331
377,132.4,2.398,8226,8226,8226,8226,2356
378,132.5,3.257,8244,8244,8244,8244,2382
379,132.6,2.596,8284,8284,8284,8284,2367
380,132.7,2.582,8322,8322,8322,8322,2373
381,132.8,2.523,8372,8372,8372,8372,2393
382,132.9,2.586,8378,8378,8378,8378,2363
383,133.0,2.662,8377,8377,8377,8377,2360
384,133.1,2.541,8382,8382,8382,8382,2347
385,133.2,2.478,8346,8346,8346,8346,2320
386,133.3,2.706,8290,8290,8290,8290,2337
387,133.4,2.551,8237,8237,8237,8237,2324
388,133.5,2.552,8170,8170,8170,8170,2343
389,133.6,2.359,8105,8105,8105,8105,2316
390,133.7,2.256,8044,8044,8044,8044,2338
391,133.8,2.306,8009,8009,8009,8009,2337
392,133.9,2.26,7990,7990,7990,7990,2318
393,134.0,2.184,7963,7963,7963,7963,2325
394,134.1,2.279,7961,7961,7961,7961,2325
395,134.2,2.206,7948,7948,7948,7948,2296
396,134.3,2.166,7945,7945,7945,7945,2287
397,134.4,2.263,7956,7956,7956,7956,2329
398,134.5,2.222,7972,7972,7972,7972,2318
399,134.6,2.158,7970,7970,7970,7970,2291
400,134.7,3.092,7974,7974,7974,7974,2294
401,134.8,2.188,7989,7989,7989,7989,2304
402,134.9,2.268,7988,7988,7988,7988,2282
403,135.0,2.123,7995,7995,7995,7789,2165
404,135.1,2.204,7943,7943,7943,7823,2171
405,135.2,2.983,7912,7912,7912,7846,2201
406,135.3,2.257,7846,7846,7846,7846,2168
407,135.4,2.194,7832,7832,7832,7832,2190
408,135.5,2.149,7820,7820,7820,7820,2141
409,135.6,2.155,7712,7712,7712,7712,2127
410,135.7,2.166,7671,7671,7671,7671,2090
411,135.8,2.11,7614,7614,7614,7614,2070
412,135.9,2.028,7559,7559,7559,7559,2061
413,136.0,1.993,7458,7458,7458,7458,2008
414,136.1,1.976,7267,7267,7267,7267,1971
415,136.2,1.917,6932,6932,6932,6932,1875
416,136.3,2.186,6793,6793,6793,6793,1839
417,136.4,1.809,6575,6575,6575,6575,1797
418,136.5,1.971,6417,6417,6417,6417,1768
419,136.6,1.895,6257,6257,6257,6257,1725
420,136.7,1.897,6107,6107,6107,6107,1702
421,136.8,1.892,5972,5972,5972,5972,1666
422,136.9,1.82,5861,5861,5861,5861,1634
423,137.0,1.761,5874,5874,5874,5874,1628
424,137.1,2.15,6334,6334,6334,6334,1718
425,137.2,1.954,6864,6864,6864,6864,1852
426,137.3,1.976,7264,7264,7241,7241,1913
427,137.4,1.951,7422,7422,7207,7207,1763
428,137.5,1.905,7335,7335,6973,6973,1617
429,137.6,1.826,6770,6770,6447,6447,1510
430,137.7,1.927,6835,6835,6591,6591,1602
431,137.8,2.745,7794,7794,7553,7553,1811
432,137.9,2.058,7957,7957,7543,7543,1728
433,138.0,2.111,7976,7976,7414,7414,1601
434,138.1,2.086,8017,8017,7472,7472,1607
435,138.2,2.638,8056,8056,7666,7666,1733
436,138.3,2.269,8104,8104,7835,7835,1841
437,138.4,2.776,8178,8178,7881,7881,1819
438,138.5,2.652,8257,8257,7842,7842,1738
439,138.6,2.845,8334,8334,7853,7853,1705
440,138.7,2.215,8408,8408,7987,7987,1740
441,138.8,2.316,8502,8502,8198,8198,1854
442,138.9,2.577,8599,8599,8334,8334,1893
443,139.0,2.666,8687,8687,8363,8363,1874
444,139.1,2.366,8782,8782,8371,8371,1820
445,139.2,2.831,8878,8878,8487,8487,1837
446,139.3,2.372,8984,8984,8815,8815,2037
447,139.4,2.702,9091,9091,9091,9091,2205
448,139.5,2.383,9192,9192,9192,9192,2245
449,139.6,2.413,9266,9266,9266,9266,2273
450,139.7,2.401,9354,9354,9354,9354,2291
451,139.8,2.38,9453,9453,9453,9453,2312
452,139.9,2.421,9514,9514,9514,9514,2318
453,140.0,2.945,9568,9568,9568,9553,2312
454,140.1,2.552,9649,9649,9649,9649,2354
455,140.2,2.748,9706,9706,9706,9706,2368
456,140.3,2.566,9742,9742,9742,9742,2392
457,140.4,2.342,9783,9783,9783,9783,2403
458,140.5,2.561,9815,9815,9815,9815,2391
459,140.6,2.687,9849,9849,9849,9849,2387
460,140.7,2.793,9888,9888,9888,9888,2416
461,140.8,2.874,9941,9941,9941,9941,2444
462,140.9,2.522,9973,9973,9973,9973,2438
463,141.0,3.213,9961,9961,9961,9961,2449
464,141.1,2.609,9993,9993,9993,9993,2453
465,141.2,2.884,10049,10049,10049,10049,2465
466,141.3,2.827,10063,10063,10063,10063,2450
467,141.4,2.856,10061,10061,10061,10061,2473
468,141.5,2.745,10053,10053,10053,10053,2456
469,141.6,2.41,9852,9852,9852,9852,2419
470,141.7,2.262,9208,9208,9208,9208,2310
471,141.8,2.414,8460,8460,8460,8460,2126
472,141.9,2.336,7897,7897,7897,7897,2016
473,142.0,2.041,7553,7553,7553,7553,1944
474,142.1,2.108,7459,7459,7459,7459,1948
475,142.2,2.091,7444,7444,7444,7444,1969
476,142.3,1.965,7451,7451,7437,7437,1993
477,142.4,2.218,7322,7322,7174,7174,1821
478,142.5,1.956,7306,7306,7246,7246,1860
479,142.6,2.266,7550,7550,7550,7550,1958
480,142.7,2.181,7907,7907,7907,7907,2068
481,142.8,2.311,8185,8185,8185,8185,2170
482,142.9,2.682,8488,8488,8488,8488,2211
483,143.0,2.243,8655,8655,8652,8652,2232
484,143.1,2.327,8979,8979,8979,8979,2309
485,143.2,2.537,9306,9306,9306,9306,2419
486,143.3,2.763,9602,9602,9602,9602,2477
487,143.4,2.777,9814,9814,9814,9814,2559
488,143.5,2.592,10047,10047,10047,10047,2608
489,143.6,2.63,10147,10147,10147,10147,2671
490,143.7,2.992,10220,10220,10220,10220,2674
491,143.8,2.992,10371,10371,10371,10371,2718
492,143.9,2.517,10409,10409,10409,10409,2752
493,144.0,2.558,10442,10442,10442,10442,2783
494,144.1,2.597,10430,10430,10430,10430,2792
495,144.2,3.171,10415,10415,10415,10415,2772
496,144.3,2.879,10424,10424,10424,10424,2785
497,144.4,2.985,10450,10450,10450,10450,2797
498,144.5,3.328,10460,10460,10460,10460,2809
499,144.6,3.044,10442,10442,10442,10442,2784
500,144.7,2.665,10415,10415,10415,10415,2786
501,144.8,2.83,10401,10401,10401,10401,2796
502,144.9,2.899,10396,10396,10396,10396,2764
503,145.0,8.29,10416,10416,10416,10416,2765
504,145.1,3.237,10427,10427,10427,10426,2752
505,145.2,2.869,10448,10448,10448,10440,2652
506,145.3,2.543,10472,10472,10472,10468,2666
507,145.4,2.502,10530,10530,10530,10530,2661
508,145.5,2.699,10623,10623,10623,10623,2654
509,145.6,2.66,10729,10729,10729,10729,2632
510,145.7,2.701,10829,10829,10829,10829,2576
511,145.8,3.031,10904,10904,10904,10904,2584
512,145.9,2.797,10964,10964,10964,10964,2584
513,146.0,3.415,10995,10995,10995,10995,2588
514,146.1,3.082,11017,11017,11017,11017,2634
515,146.2,3.172,11007,11007,11007,11007,2639
516,146.3,3.193,10981,10981,10981,10981,2656
517,146.4,3.211,10946,10946,10946,10946,2688
518,146.5,3.573,10912,10912,10912,10912,2716
519,146.6,3.156,10891,10891,10891,10891,2728
520,146.7,3.02,10885,10885,10885,10885,2760
