frame_index,stamp_sec,processing_ms,points_in,points_after_range,points_after_self_filter,points_used,cells_updated
321,52.4,3.855,25130,12501,12493,12493,2819
322,52.5,3.773,24951,12322,12322,12322,2758
323,52.6,3.945,24738,12109,12109,12109,2686
324,52.7,3.739,23707,11078,11078,11078,2542
325,52.8,3.989,22740,10111,10111,10111,2446
326,52.9,4.493,22628,9999,9999,9999,2490
327,53.0,3.861,22700,10071,10071,10071,2462
328,53.1,3.818,22798,10169,10169,10169,2389
329,53.2,4.075,23196,10567,10567,10567,2485
330,53.3,3.766,23768,11139,11139,11139,2630
331,53.4,3.992,24410,11781,11781,11781,2796
332,53.5,3.918,24914,12285,12285,12285,2888
333,53.6,3.844,25167,12538,12538,12538,2897
334,53.7,4.004,25524,12895,12895,12895,2920
335,53.8,4.927,26134,13506,13506,13506,3116
336,53.9,4.471,26820,14191,14191,14191,3267
337,54.0,4.906,27479,14850,14850,14850,3431
338,54.1,4.896,27789,15160,15160,15160,3460
339,54.2,4.401,28038,15409,15409,15409,3498
340,54.3,4.636,28458,15829,15829,15829,3591
341,54.4,4.901,28859,16230,16230,16230,3726
342,54.5,5.398,29068,16439,16439,16439,3839
343,54.6,4.859,29165,16536,16536,16536,3845
344,54.7,4.553,29206,16577,16577,16577,3833
345,54.8,4.704,29263,16634,16634,16634,3866
346,54.9,5.591,29443,16814,16814,16814,3964
347,55.0,5.163,29580,16951,16951,16416,3974
348,55.1,4.671,29635,17006,17006,16896,4044
349,55.2,4.946,29624,16995,16995,16995,4045
350,55.3,5.371,29607,16977,16977,16977,4095
351,55.4,4.622,29619,16990,16990,16990,4155
352,55.5,4.817,29688,17059,17059,17059,4261
353,55.6,5.532,29760,17131,17131,17131,4336
354,55.7,5.238,29776,17147,17147,17147,4362
355,55.8,5.083,29743,17114,17114,17114,4302
356,55.9,4.929,29751,17122,17122,17122,4338
357,56.0,5.618,29795,17166,17166,17166,4329
358,56.1,4.963,29916,17287,17287,17287,4322
359,56.2,4.964,30081,17452,17452,17452,4265
360,56.3,4.89,30217,17588,17588,17588,4230
361,56.4,5.027,30314,17684,17684,17684,4251
362,56.5,5.153,30367,17738,17738,17738,4324
363,56.6,5.228,30380,17751,17751,17751,4347
364,56.7,5.808,30372,17743,17743,17743,4380
365,56.8,5.128,30336,17707,17707,17707,4373
366,56.9,4.953,30331,17702,17702,17702,4393
367,57.0,5.283,30337,17708,17708,17708,4404
368,57.1,4.914,30334,17705,17705,17705,4419
369,57.2,5.504,30344,17715,17715,17715,4368
