frame_index,stamp_sec,processing_ms,points_in,points_after_range,points_after_self_filter,points_used,cells_updated
352,40.7,2.858,13512,13029,12680,12680,232
353,40.8,2.832,13512,13022,12680,12680,232
354,40.9,3.124,13512,13018,12680,12680,234
355,41.0,3.234,13512,13028,12680,12680,232
356,41.1,3.132,13512,13025,12680,12680,231
357,41.2,3.293,13512,13025,12680,12680,229
358,41.3,3.341,13512,13019,12680,12680,230
359,41.4,3.118,13512,13026,12680,12680,230
360,41.5,3.192,13512,13018,12680,12680,233
361,41.6,2.872,13512,13024,12680,12680,235
362,41.7,3.149,13512,13023,12680,12680,234
363,41.8,3.553,13512,13026,12680,12680,232
364,41.9,3.471,13512,13027,12680,12680,232
365,42.0,2.953,13512,13027,12680,12680,231
366,42.1,3.274,13512,13030,12680,12680,231
367,42.2,2.867,13512,13027,12680,12680,233
368,42.3,3.371,13512,13021,12680,12680,234
369,42.4,2.895,13512,13024,12680,12680,233
370,42.5,2.996,13512,13029,12680,12680,232
371,42.6,3.199,13512,13023,12680,12680,233
372,42.7,2.89,13512,13020,12680,12680,234
373,42.8,3.37,13512,13021,12680,12680,234
374,42.9,2.996,13512,13025,12680,12680,232
375,43.0,3.233,13512,13018,12680,12680,231
376,43.1,3.65,13512,13022,12680,12680,233
377,43.2,2.967,13512,13026,12680,12680,231
378,43.3,3.34,13512,13028,12680,12680,232
379,43.4,3.346,13512,13025,12680,12680,232
380,43.5,3.672,13512,13020,12680,12680,233
381,43.6,3.089,13512,13028,12680,12680,232
382,43.7,3.027,13512,13016,12680,12680,232
383,43.8,3.117,13512,13021,12680,12680,232
384,43.9,3.084,13512,13023,12680,12680,232
385,44.0,3.091,13512,13021,12680,12680,232
386,44.1,3.123,13512,13021,12680,12680,233
387,44.2,3.094,13512,13023,12680,12680,233
388,44.3,3.529,13512,13019,12680,12680,229
389,44.4,3.004,13512,13027,12680,12680,230
390,44.5,3.07,13512,13016,12680,12680,232
391,44.6,3.094,13512,13026,12680,12680,231
392,44.7,3.054,13512,13018,12680,12680,230
393,44.8,3.133,13512,13020,12680,12680,232
394,44.9,3.083,13512,13027,12680,12680,232
395,45.0,3.725,13512,13022,12680,12680,233
396,45.1,3.239,13512,13022,12680,12680,232
397,45.2,3.057,13512,13024,12680,12680,233
398,45.3,3.355,13512,13022,12680,12680,231
399,45.4,3.302,13512,13022,12680,12680,233
400,45.5,3.035,13512,13022,12680,12680,230
401,45.6,3.185,13512,13029,12680,12680,232
402,45.7,3.084,13512,13025,12680,12680,234
403,45.8,3.384,13512,13025,12680,12680,233
404,45.9,3.299,13512,13025,12680,12680,235
405,46.0,3.782,13512,13026,12680,12680,231
406,46.1,3.284,13512,13019,12680,12680,231
407,46.2,3.703,13512,13026,12680,12680,232
408,46.3,3.569,13512,13018,12680,12680,233
409,46.4,3.403,13512,13020,12680,12680,232
410,46.5,3.328,13512,13027,12680,12680,232
411,46.6,3.236,13512,13025,12680,12680,230
412,46.7,3.308,13512,13027,12680,12680,233
413,46.8,3.143,13512,13018,12680,12680,234
414,46.9,3.239,13512,13021,12680,12680,234
415,47.0,3.28,13512,13023,12680,12680,230
416,47.1,3.305,13512,13022,12680,12680,231
417,47.2,3.676,13512,13022,12680,12680,233
418,47.3,3.407,13512,13027,12680,12680,235
419,47.4,3.491,13512,13019,12680,12680,234
420,47.5,3.223,13512,13022,12680,12680,232
421,47.6,3.278,13512,13021,12680,12680,231
422,47.7,3.369,13512,13020,12680,12680,233
423,47.8,3.263,13512,13021,12680,12680,232
424,47.9,3.339,13512,13025,12680,12680,232
425,48.0,3.407,13512,13028,12680,12680,231
426,48.1,3.606,13512,13028,12680,12680,229
427,48.2,3.346,13512,13027,12680,12680,231
428,48.3,3.533,13512,13029,12680,12680,234
429,48.4,3.623,13512,13025,12680,12680,232
430,48.5,3.473,13512,13023,12680,12680,233
431,48.6,3.33,13512,13021,12680,12680,231
432,48.7,3.285,13512,13031,12680,12680,233
433,48.8,3.267,13512,13018,12680,12680,231
434,48.9,3.32,13512,13024,12680,12680,232
435,49.0,3.413,13512,13027,12680,12680,233
436,49.1,3.168,13512,13023,12680,12680,231
437,49.2,3.545,13512,13020,12680,12680,233
438,49.3,3.219,13512,13025,12680,12680,232
439,49.4,3.435,13512,13018,12680,12680,232
440,49.5,3.043,13512,13026,12680,12680,234
441,49.6,3.291,13512,13027,12680,12680,231
442,49.7,3.184,13512,13029,12680,12680,233
443,49.8,3.69,13512,13031,12680,12680,232
444,49.9,3.148,13512,13020,12680,12680,229
445,50.0,3.13,13512,13026,12680,12680,231
446,50.1,3.049,13512,13025,12680,12680,232
447,50.2,3.409,13512,13023,12680,12680,230
448,50.3,3.613,13512,13026,12680,12680,230
449,50.4,3.768,13512,13023,12680,12680,235
450,50.5,4.018,13512,13022,12680,12680,232
451,50.6,3.367,13512,13024,12680,12680,232
452,50.7,3.334,13512,13026,12680,12680,231
453,50.8,3.404,13512,13022,12680,12680,231
454,50.9,3.39,13512,13020,12680,12680,230
455,51.0,3.31,13512,13027,12680,12680,234
456,51.1,3.087,13512,13025,12680,12680,231
457,51.2,3.316,13512,13027,12680,12680,234
458,51.3,3.163,13512,13026,12680,12680,234
459,51.4,2.839,13512,13023,12680,12680,230
460,51.5,3.433,13512,13029,12680,12680,233
461,51.6,3.18,13512,13024,12680,12680,232
462,51.7,3.352,13512,13027,12680,12680,232
463,51.8,3.418,13512,13026,12680,12680,232
464,51.9,3.256,13512,13025,12680,12680,233
465,52.0,3.197,13512,13021,12680,12680,233
466,52.1,3.179,13512,13023,12680,12680,233
467,52.2,3.378,13512,13018,12680,12680,233
468,52.3,3.18,13512,13022,12680,12680,233
469,52.4,3.157,13512,13018,12680,12680,231
470,52.5,3.159,13512,13030,12680,12680,232
471,52.6,3.348,13512,13022,12680,12680,233
472,52.7,3.554,13512,13024,12680,12680,233
473,52.8,3.3,13512,13025,12680,12680,231
474,52.9,3.097,13512,13018,12680,12680,232
475,53.0,3.269,13512,13029,12680,12680,233
476,53.1,3.198,13512,13023,12680,12680,232
477,53.2,3.323,13512,13027,12680,12680,232
478,53.3,3.183,13512,13021,12680,12680,231
479,53.4,3.46,13512,13028,12680,12680,230
480,53.5,3.395,13512,13023,12680,12680,234
481,53.6,3.3,13512,13025,12680,12680,231
482,53.7,3.28,13512,13025,12680,12680,232
483,53.8,3.181,13512,13023,12680,12680,233
484,53.9,3.217,13512,13024,12680,12680,232
485,54.0,3.233,13512,13019,12680,12680,232
486,54.1,3.292,13512,13019,12680,12680,230
487,54.2,3.24,13512,13022,12680,12680,232
488,54.3,3.229,13512,13024,12680,12680,233
489,54.4,3.099,13512,13025,12680,12680,233
490,54.5,3.309,13512,13022,12680,12680,232
491,54.6,3.036,13512,13028,12680,12680,230
492,54.7,3.368,13512,13029,12680,12680,234
493,54.8,3.201,13512,13027,12680,12680,232
494,54.9,3.06,13512,13027,12680,12680,230
495,55.0,2.728,13512,13024,12680,12680,231
496,55.1,3.123,13512,13026,12680,12680,232
497,55.2,3.164,13512,13028,12680,12680,232
498,55.3,3.448,13512,13026,12680,12680,231
499,55.4,3.569,13512,13023,12680,12680,232
500,55.5,3.143,13512,13022,12680,12680,232
501,55.6,3.345,13512,13029,12680,12680,232
502,55.7,3.263,13512,13025,12680,12680,232
503,55.8,3.183,13512,13029,12680,12680,233
504,55.9,3.131,13512,13027,12680,12680,232
505,56.0,3.141,13512,13022,12680,12680,230
506,56.1,3.444,13512,13026,12680,12680,233
507,56.2,3.244,13512,13024,12680,12680,234
508,56.3,3.451,13512,13026,12680,12680,229
509,56.4,3.314,13512,13015,12680,12680,234
510,56.5,3.083,13512,13023,12680,12680,232
511,56.6,3.14,13512,13021,12680,12680,232
512,56.7,3.124,13512,13027,12680,12680,231
513,56.8,3.137,13512,13024,12680,12680,234
514,56.9,2.977,13512,13023,12680,12680,232
515,57.0,2.886,13512,13023,12680,12680,234
516,57.1,2.757,13512,13022,12680,12680,234
517,57.2,2.9,13512,13024,12680,12680,231
518,57.3,2.864,13512,13024,12680,12680,230
519,57.4,2.853,13512,13020,12680,12680,231
520,57.5,3.204,13512,13027,12680,12680,230
521,57.6,2.932,13512,13029,12680,12680,231
522,57.7,2.863,13512,13017,12680,12680,228
523,57.8,2.998,13512,13029,12680,12680,233
524,57.9,2.887,13512,13027,12680,12680,232
525,58.0,2.846,13512,13018,12680,12680,232
526,58.1,2.948,13512,13021,12680,12680,232
527,58.2,3.797,13512,13027,12680,12680,232
528,58.3,2.919,13512,13024,12680,12680,233
529,58.4,3.05,13512,13029,12680,12680,232
530,58.5,2.819,13512,13027,12680,12680,232
531,58.6,2.92,13512,13020,12680,12680,232
532,58.7,2.94,13512,13025,12680,12680,232
533,58.8,3.629,13512,13021,12680,12680,234
534,58.9,2.946,13512,13022,12680,12680,232
535,59.0,2.862,13512,13027,12680,12680,232
536,59.1,3.033,13512,13026,12680,12680,232
537,59.2,2.844,13512,13023,12680,12680,233
