row,col,x_m,y_m,height_mean_m,height_std_m,height_min_m,height_max_m,sample_count
179,13,-44.921875,19.921875,1.540617,0.533844,0.653129,2.042446,4
179,229,39.453125,19.921875,-1.329334,0.101723,-1.431057,-1.227612,2
179,231,40.234375,19.921875,-1.857889,0.998693,-3.060286,-0.615004,3
179,232,40.625,19.921875,-1.08901,1.448009,-2.961572,1.104306,11
179,234,41.40625,19.921875,-1.822435,1.492715,-3.476344,0.472796,7
179,235,41.796875,19.921875,-0.773077,1.386179,-2.351098,0.926856,6
179,236,42.1875,19.921875,-0.458199,0.0,-0.458199,-0.458199,1
179,237,42.578125,19.921875,-1.56854,1.645893,-3.800134,0.529052,8
179,238,42.96875,19.921875,-2.006178,0.103189,-2.109367,-1.902989,2
179,239,43.359375,19.921875,-0.77344,0.0,-0.77344,-0.77344,1
179,240,43.75,19.921875,-2.242999,1.586888,-4.892663,0.512081,14
179,241,44.140625,19.921875,-1.391633,0.257492,-1.649125,-1.134141,2
179,242,44.53125,19.921875,-0.667675,0.0,-0.667675,-0.667675,1
179,243,44.921875,19.921875,-1.856951,1.786127,-4.915349,0.930393,18
179,244,45.3125,19.921875,-0.832518,0.1528,-0.985318,-0.679718,2
179,245,45.703125,19.921875,-0.826454,0.263507,-1.089961,-0.562947,2
179,246,46.09375,19.921875,-1.431894,1.672421,-4.224938,1.364651,19
179,247,46.484375,19.921875,-0.266401,0.20718,-0.534746,-0.030355,3
179,248,46.875,19.921875,-0.25293,0.0,-0.25293,-0.25293,1
179,249,47.265625,19.921875,-1.157477,1.716116,-4.816727,1.967624,21
179,251,48.046875,19.921875,0.287168,0.202293,0.02666,0.519821,3
179,252,48.4375,19.921875,-1.582651,1.454417,-4.571965,0.174489,11
179,253,48.828125,19.921875,1.066074,0.0,1.066074,1.066074,1
179,255,49.609375,19.921875,-1.767353,1.381963,-3.686441,-0.487564,3
180,0,-50.0,20.3125,2.275882,0.0,2.275882,2.275882,1
180,1,-49.609375,20.3125,4.457884,2.182381,0.87045,8.612682,21
180,2,-49.21875,20.3125,4.917839,3.104521,-0.026153,8.38625,4
180,3,-48.828125,20.3125,2.752115,1.026001,1.19663,5.269022,13
180,4,-48.4375,20.3125,4.675133,1.371065,3.382656,6.675966,6
180,5,-48.046875,20.3125,5.523108,3.385404,0.763944,8.931776,6
180,6,-47.65625,20.3125,2.616893,0.656179,1.673136,3.779589,11
180,7,-47.265625,20.3125,4.394479,2.822356,1.572122,7.216835,2
180,8,-46.875,20.3125,2.350826,2.396904,-1.089789,7.602061,9
180,9,-46.484375,20.3125,8.486645,0.0,8.486645,8.486645,1
180,10,-46.09375,20.3125,1.393335,1.172297,-0.606428,2.850575,8
180,11,-45.703125,20.3125,0.754438,0.080766,0.673672,0.835205,2
180,12,-45.3125,20.3125,4.975849,3.085382,2.263345,8.830934,5
180,13,-44.921875,20.3125,1.059076,0.685014,-0.100853,1.784121,6
180,15,-44.140625,20.3125,0.721262,0.0,0.721262,0.721262,1
180,229,39.453125,20.3125,-1.769194,0.0,-1.769194,-1.769194,1
180,230,39.84375,20.3125,-3.597396,0.0,-3.597396,-3.597396,1
180,231,40.234375,20.3125,-1.437243,0.567826,-2.231843,-0.939457,3
180,232,40.625,20.3125,-0.458566,1.168613,-2.080775,0.816763,5
180,233,41.015625,20.3125,-4.242973,0.45756,-4.65657,-3.605193,3
180,234,41.40625,20.3125,-1.460569,1.094967,-2.914273,0.212219,7
180,235,41.796875,20.3125,-2.248427,0.0,-2.248427,-2.248427,1
180,236,42.1875,20.3125,-2.857361,2.095417,-4.952779,-0.761944,2
180,237,42.578125,20.3125,-1.913226,1.435987,-3.767507,-0.05625,6
180,238,42.96875,20.3125,-2.457272,0.213461,-2.670733,-2.243811,2
180,239,43.359375,20.3125,-1.214861,0.10292,-1.317782,-1.111941,2
180,240,43.75,20.3125,-2.917974,1.196311,-4.34176,-0.468668,15
180,241,44.140625,20.3125,-1.975316,0.0,-1.975316,-1.975316,1
180,242,44.53125,20.3125,-1.103254,0.103022,-1.206276,-1.000231,2
180,243,44.921875,20.3125,-2.809113,1.269705,-4.322011,0.173899,16
180,245,45.703125,20.3125,-1.220491,0.251831,-1.492009,-0.88514,3
180,246,46.09375,20.3125,-2.239631,1.622716,-4.731366,0.79784,18
180,248,46.875,20.3125,-0.83558,0.186527,-1.07839,-0.554372,4
180,249,47.265625,20.3125,-1.534633,1.797592,-4.143641,1.485373,18
180,251,48.046875,20.3125,-0.116405,0.155816,-0.272221,0.039411,2
180,252,48.4375,20.3125,-1.48772,1.948657,-4.952636,2.07128,15
180,254,49.21875,20.3125,0.432158,0.196259,0.244292,0.746915,4
180,255,49.609375,20.3125,-1.250776,1.422492,-3.449614,0.283991,4
180,256,50.0,20.3125,0.365425,0.0,0.365425,0.365425,1
181,0,-50.0,20.703125,7.607117,0.160588,7.416944,7.809713,3
181,1,-49.609375,20.703125,4.008256,1.399736,2.160174,6.569603,11
181,2,-49.21875,20.703125,8.162107,0.0,8.162107,8.162107,1
181,3,-48.828125,20.703125,4.420493,2.581461,1.390551,8.529346,11
181,4,-48.4375,20.703125,4.922794,1.68475,3.156899,8.336664,8
181,5,-48.046875,20.703125,8.719569,0.0,8.719569,8.719569,1
181,6,-47.65625,20.703125,2.923949,0.821374,1.352649,3.788954,15
181,7,-47.265625,20.703125,5.488593,2.924574,0.666731,8.667279,7
181,8,-46.875,20.703125,2.243904,2.125929,-1.467482,6.07414,8
181,10,-46.09375,20.703125,0.375243,1.318008,-1.094697,2.167474,5
181,11,-45.703125,20.703125,4.410775,4.024565,0.386209,8.43534,2
181,12,-45.3125,20.703125,2.535654,0.340175,2.007841,2.938667,4
181,13,-44.921875,20.703125,0.461879,0.651561,-0.402258,1.124789,4
181,14,-44.53125,20.703125,8.593633,0.154388,8.411862,8.789271,3
181,15,-44.140625,20.703125,2.829674,2.618894,0.384609,6.461387,3
181,16,-43.75,20.703125,1.86136,0.0,1.86136,1.86136,1
181,231,40.234375,20.703125,-1.766559,1.744985,-3.546242,0.312076,4
181,233,41.015625,20.703125,-4.228508,0.27561,-4.504118,-3.952898,2
181,234,41.40625,20.703125,-0.10745,0.0,-0.10745,-0.10745,1
181,235,41.796875,20.703125,-2.873856,0.0,-2.873856,-2.873856,1
181,236,42.1875,20.703125,-3.463882,1.382229,-4.491249,-1.090063,4
181,237,42.578125,20.703125,-2.199207,2.306036,-4.498772,4.213377,13
181,238,42.96875,20.703125,-0.395052,3.216604,-2.771708,4.15236,3
181,240,43.75,20.703125,-2.568264,1.474005,-4.663011,-0.106639,11
181,241,44.140625,20.703125,-2.27316,0.0,-2.27316,-2.27316,1
181,242,44.53125,20.703125,-2.180443,0.616738,-2.797181,-1.563704,2
181,243,44.921875,20.703125,-2.803437,1.43644,-4.898257,-0.158599,16
181,245,45.703125,20.703125,-1.769957,0.232431,-2.09758,-1.442581,4
181,246,46.09375,20.703125,-2.512768,1.558813,-4.692747,0.311657,20
181,248,46.875,20.703125,-1.267975,0.108691,-1.376665,-1.159284,2
181,249,47.265625,20.703125,-1.8536,1.77936,-4.994666,0.937828,17
181,251,48.046875,20.703125,-0.824444,0.25429,-1.078734,-0.570154,2
181,252,48.4375,20.703125,-1.016081,1.934655,-4.643222,1.765951,11
181,254,49.21875,20.703125,-0.086448,0.0,-0.086448,-0.086448,1
181,255,49.609375,20.703125,-0.684716,1.728082,-4.220499,1.554566,9
182,0,-50.0,21.09375,7.116903,0.151093,6.894563,7.303107,4
182,1,-49.609375,21.09375,4.779337,1.248847,3.460834,6.481914,4
182,2,-49.21875,21.09375,6.763926,0.0,6.763926,6.763926,1
182,3,-48.828125,21.09375,5.273423,2.013971,2.434368,7.94734,9
182,4,-48.4375,21.09375,5.135,1.794528,2.889555,8.119912,9
182,5,-48.046875,21.09375,3.110437,0.0,3.110437,3.110437,1
182,6,-47.65625,21.09375,4.253808,1.932145,2.558825,8.253955,7
182,7,-47.265625,21.09375,7.50642,1.53778,5.134068,9.984095,7
182,8,-46.875,21.09375,2.175488,2.062171,-0.526575,6.02769,7
182,10,-46.09375,21.09375,2.983063,3.318061,-1.451774,7.294582,8
182,11,-45.703125,21.09375,2.202252,1.100896,0.054755,3.041869,5
182,12,-45.3125,21.09375,1.684338,0.0,1.684338,1.684338,1
182,13,-44.921875,21.09375,3.257606,3.482531,0.757323,8.182455,3
182,14,-44.53125,21.09375,2.471973,0.0,2.471973,2.471973,1
182,15,-44.140625,21.09375,0.852221,0.565768,0.057555,1.330295,3
182,16,-43.75,21.09375,5.602699,3.377498,1.386094,8.554956,5
182,18,-42.96875,21.09375,3.369586,2.591873,0.696799,6.051228,4
182,19,-42.578125,21.09375,5.66537,0.092891,5.572478,5.758261,2
182,231,40.234375,21.09375,-0.799604,0.786583,-1.586187,-0.013021,2
182,232,40.625,21.09375,-2.421801,0.0,-2.421801,-2.421801,1
182,233,41.015625,21.09375,-4.302402,0.0,-4.302402,-4.302402,1
182,234,41.40625,21.09375,-1.127675,0.0,-1.127675,-1.127675,1
182,235,41.796875,21.09375,2.623127,2.684415,-2.841363,4.1987,10
182,236,42.1875,21.09375,-4.802843,0.0,-4.802843,-4.802843,1
182,237,42.578125,21.09375,3.895612,0.149506,3.666332,4.119621,6
182,238,42.96875,21.09375,0.288377,3.518928,-3.385989,3.901694,4
182,239,43.359375,21.09375,0.726387,3.876799,-4.680127,4.170452,7
182,240,43.75,21.09375,-2.873304,1.278213,-4.928242,-0.437149,13
182,241,44.140625,21.09375,3.000318,2.287694,-2.589549,4.143403,7
182,242,44.53125,21.09375,-2.511844,0.587238,-3.099082,-1.924606,2
182,243,44.921875,21.09375,-2.121569,2.436617,-4.328329,4.117765,19
182,245,45.703125,21.09375,-2.226789,0.175416,-2.402205,-2.051373,2
182,246,46.09375,21.09375,-2.503985,1.314392,-4.928092,-0.255749,16
182,248,46.875,21.09375,-1.707076,0.175975,-1.97643,-1.483215,4
182,249,47.265625,21.09375,-2.201559,1.41962,-4.788342,0.167694,16
182,251,48.046875,21.09375,-0.788536,0.388543,-1.378141,-0.348198,4
182,252,48.4375,21.09375,-1.53531,1.70268,-4.986749,1.270728,12
182,255,49.609375,21.09375,-2.308031,2.669987,-4.773156,1.842157,5
183,0,-50.0,21.484375,6.542006,0.121276,6.42073,6.663281,2
183,2,-49.21875,21.484375,6.33814,1.245108,4.580325,7.30652,3
183,3,-48.828125,21.484375,3.91937,0.196103,3.657718,4.129809,3
183,5,-48.046875,21.484375,7.649797,0.0,7.649797,7.649797,1
183,6,-47.65625,21.484375,5.79068,2.485573,1.351926,8.044017,6
183,7,-47.265625,21.484375,-2.001855,0.0,-2.001855,-2.001855,1
183,8,-46.875,21.484375,4.345033,1.820747,2.073473,6.217258,5
183,9,-46.484375,21.484375,7.680189,0.597459,6.673934,8.204908,4
183,10,-46.09375,21.484375,8.410136,0.0,8.410136,8.410136,1
183,11,-45.703125,21.484375,2.586095,1.586632,-0.306361,5.616813,7
183,12,-45.3125,21.484375,2.190077,0.0,2.190077,2.190077,1
183,13,-44.921875,21.484375,0.100499,0.510644,-0.769209,0.50705,4
183,14,-44.53125,21.484375,2.089403,0.084427,2.004976,2.17383,2
183,15,-44.140625,21.484375,0.048752,0.574679,-0.441602,0.855221,3
183,16,-43.75,21.484375,4.51159,3.42822,1.083371,7.93981,2
183,18,-42.96875,21.484375,3.270711,3.332343,0.33093,7.930433,3
183,19,-42.578125,21.484375,8.322576,0.0,8.322576,8.322576,1
183,21,-41.796875,21.484375,5.292814,0.0,5.292814,5.292814,1
183,22,-41.40625,21.484375,5.480377,0.0,5.480377,5.480377,1
183,227,38.671875,21.484375,-3.931559,0.0,-3.931559,-3.931559,1
183,230,39.84375,21.484375,-4.358011,0.225343,-4.583354,-4.132669,2
183,233,41.015625,21.484375,2.620294,3.079031,-4.914687,4.091877,7
183,234,41.40625,21.484375,-2.462608,1.763124,-4.278028,-0.601663,4
183,235,41.796875,21.484375,2.254966,2.748193,-3.235919,3.835805,5
183,237,42.578125,21.484375,-1.869648,2.770026,-4.902262,3.532614,11
183,238,42.96875,21.484375,-0.166751,3.555642,-3.722394,3.388891,2
183,239,43.359375,21.484375,2.377058,3.014432,-4.999253,3.812194,7
183,240,43.75,21.484375,-3.047975,1.18389,-4.469985,-1.258682,8
183,241,44.140625,21.484375,2.436985,2.754687,-3.713125,3.920768,6
183,242,44.53125,21.484375,-0.600191,3.167133,-3.390454,3.829232,3
183,243,44.921875,21.484375,-0.22823,3.487525,-4.64431,3.921242,19
183,245,45.703125,21.484375,-0.564135,3.135936,-3.250368,3.981412,9
183,246,46.09375,21.484375,-2.210705,2.084266,-4.460197,4.016269,14
183,248,46.875,21.484375,-0.699099,2.713359,-2.486357,3.992127,4
183,249,47.265625,21.484375,-2.582748,1.512343,-4.64468,-0.118772,15
183,251,48.046875,21.484375,-1.697529,0.0,-1.697529,-1.697529,1
183,252,48.4375,21.484375,-2.2697,1.597314,-4.332438,0.960056,16
183,254,49.21875,21.484375,-0.441302,0.0,-0.441302,-0.441302,1
183,255,49.609375,21.484375,-2.276497,1.686854,-4.720426,0.926556,11
184,1,-49.609375,21.875,6.752275,0.78447,5.977236,7.795778,5
184,2,-49.21875,21.875,6.536053,0.0,6.536053,6.536053,1
184,3,-48.828125,21.875,6.955278,0.0,6.955278,6.955278,1
184,4,-48.4375,21.875,5.378436,0.0,5.378436,5.378436,1
184,5,-48.046875,21.875,7.413586,0.0,7.413586,7.413586,1
184,6,-47.65625,21.875,4.686226,0.096376,4.58985,4.782603,2
184,8,-46.875,21.875,1.069924,1.655422,-0.972279,2.850647,5
184,9,-46.484375,21.875,6.441292,0.0,6.441292,6.441292,1
184,10,-46.09375,21.875,-0.124271,1.662024,-1.869948,2.111632,3
184,11,-45.703125,21.875,2.131546,0.134791,1.996755,2.266338,2
184,12,-45.3125,21.875,4.134711,2.824087,1.310624,6.958798,2
184,13,-44.921875,21.875,-0.328301,0.571071,-1.129487,0.16038,3
184,15,-44.140625,21.875,4.08049,1.938404,1.695537,6.082246,4
184,16,-43.75,21.875,3.37629,2.612785,0.763505,5.989075,2
184,18,-42.96875,21.875,2.628299,3.198257,0.018621,8.102323,4
184,19,-42.578125,21.875,5.227319,0.0,5.227319,5.227319,1
184,229,39.453125,21.875,-2.50982,0.0,-2.50982,-2.50982,1
184,230,39.84375,21.875,-4.670894,0.104475,-4.77537,-4.566419,2
184,231,40.234375,21.875,-0.953623,3.485493,-4.198514,3.919396,6
184,232,40.625,21.875,-1.603575,2.778526,-3.180831,3.948424,5
184,233,41.015625,21.875,1.528888,2.734374,-2.337675,3.511847,3
184,234,41.40625,21.875,-3.148982,0.390797,-3.688983,-2.777086,3
184,235,41.796875,21.875,1.533324,2.967633,-3.604801,3.327104,4
184,236,42.1875,21.875,-3.0153,0.0,-3.0153,-3.0153,1
184,237,42.578125,21.875,-1.561986,3.098798,-4.109319,3.259142,7
184,239,43.359375,21.875,1.988207,2.135693,-2.27301,3.234656,5
184,240,43.75,21.875,-2.236821,0.687655,-3.184806,-1.574951,3
184,241,44.140625,21.875,2.324957,2.255116,-4.035868,3.362067,9
184,242,44.53125,21.875,-1.55174,2.985326,-4.243191,3.506276,4
184,243,44.921875,21.875,-0.130971,3.200148,-4.750179,3.365909,17
184,245,45.703125,21.875,2.868283,1.76691,-3.170686,3.800864,13
184,246,46.09375,21.875,-1.72285,2.802755,-4.790939,3.746843,15
184,247,46.484375,21.875,3.596433,0.179837,3.376805,3.876333,6
184,248,46.875,21.875,-1.136937,2.809868,-3.113611,3.707186,4
184,249,47.265625,21.875,-1.864695,2.23626,-4.94145,3.920321,11
184,251,48.046875,21.875,0.333541,2.635239,-2.012831,4.014242,3
184,252,48.4375,21.875,-2.262735,1.520692,-4.648306,0.616404,12
184,254,49.21875,21.875,-0.772527,0.0,-0.772527,-0.772527,1
184,255,49.609375,21.875,-1.771299,1.243043,-3.560183,1.211533,16
185,1,-49.609375,22.265625,6.418276,0.729768,5.688508,7.148044,2
185,2,-49.21875,22.265625,6.921819,0.626505,6.27635,7.770186,3
185,3,-48.828125,22.265625,6.151753,1.047867,5.103886,7.19962,2
185,5,-48.046875,22.265625,7.927314,1.696625,6.008032,9.69927,4
185,6,-47.65625,22.265625,5.881103,1.15591,4.250267,6.793841,3
185,8,-46.875,22.265625,2.690593,2.076211,-1.133181,5.664248,6
185,9,-46.484375,22.265625,6.851931,0.689091,6.16284,7.541022,2
185,10,-46.09375,22.265625,2.903897,0.0,2.903897,2.903897,1
185,11,-45.703125,22.265625,0.017515,1.153744,-0.878736,1.64642,3
185,12,-45.3125,22.265625,5.759466,2.360788,1.8044,8.050917,4
185,13,-44.921875,22.265625,-0.252652,1.438432,-1.663495,2.351372,5
185,14,-44.53125,22.265625,5.600035,0.0,5.600035,5.600035,1
185,15,-44.140625,22.265625,1.034068,1.292713,-0.829688,2.323349,4
185,16,-43.75,22.265625,3.887196,2.471627,0.39346,5.727674,3
185,17,-43.359375,22.265625,3.825387,1.601262,2.224124,5.426649,2
185,18,-42.96875,22.265625,0.90582,1.668536,-0.712568,4.914344,8
185,20,-42.1875,22.265625,0.006833,0.123063,-0.11623,0.129896,2
185,23,-41.015625,22.265625,0.035624,0.0,0.035624,0.035624,1
185,30,-38.28125,22.265625,5.59751,0.0,5.59751,5.59751,1
185,227,38.671875,22.265625,-4.417863,0.0,-4.417863,-4.417863,1
185,230,39.84375,22.265625,-2.219873,0.0,-2.219873,-2.219873,1
185,231,40.234375,22.265625,-1.742534,2.856347,-4.586747,3.592701,10
185,234,41.40625,22.265625,-4.554442,0.527348,-4.97612,-3.520764,5
185,236,42.1875,22.265625,-1.924985,0.107806,-2.032791,-1.817178,2
185,237,42.578125,22.265625,0.451147,2.392184,-2.391524,2.959272,4
185,238,42.96875,22.265625,-0.711684,3.739257,-4.450941,3.027573,2
185,239,43.359375,22.265625,2.011276,1.922257,-2.654698,3.304399,7
185,240,43.75,22.265625,-2.21112,0.242387,-2.534458,-1.950877,3
185,241,44.140625,22.265625,2.54498,0.205006,2.229173,2.823223,8
185,242,44.53125,22.265625,0.489485,3.625326,-4.636002,3.159566,3
185,243,44.921875,22.265625,0.743804,2.751206,-4.897783,3.072882,18
185,245,45.703125,22.265625,1.288739,2.623249,-3.956054,3.33079,14
185,246,46.09375,22.265625,-2.857109,2.166731,-4.830788,3.028121,10
185,247,46.484375,22.265625,3.032378,0.250968,2.680077,3.51805,8
185,248,46.875,22.265625,1.717785,2.550048,-2.688661,3.422431,4
185,249,47.265625,22.265625,-1.157192,3.155282,-4.507877,3.730495,17
185,251,48.046875,22.265625,-0.638807,2.569607,-2.586634,3.734544,4
185,252,48.4375,22.265625,-2.378854,1.533854,-4.957769,0.298166,17
185,253,48.828125,22.265625,-4.551976,0.0,-4.551976,-4.551976,1
185,254,49.21875,22.265625,-1.113161,0.450247,-1.630111,-0.4039,4
185,255,49.609375,22.265625,-2.315213,1.735338,-4.618786,1.414287,16
185,256,50.0,22.265625,-3.634698,0.24641,-3.881108,-3.388288,2
186,0,-50.0,22.65625,6.458482,1.05202,5.406461,7.510502,2
186,1,-49.609375,22.65625,6.749077,0.591052,5.865518,7.518277,4
186,3,-48.828125,22.65625,6.035007,1.248323,4.380029,7.44601,7
186,5,-48.046875,22.65625,7.090872,1.586069,5.750978,9.318682,3
186,6,-47.65625,22.65625,3.958488,0.0,3.958488,3.958488,1
186,8,-46.875,22.65625,5.496203,1.864343,3.268539,7.831426,3
186,10,-46.09375,22.65625,-0.170125,1.354831,-1.213685,1.743268,3
186,11,-45.703125,22.65625,1.873429,0.0,1.873429,1.873429,1
186,12,-45.3125,22.65625,3.97373,2.628767,0.672827,6.348342,5
186,13,-44.921875,22.65625,3.386682,2.718713,-0.435506,7.756018,6
186,14,-44.53125,22.65625,5.319362,0.0,5.319362,5.319362,1
186,15,-44.140625,22.65625,0.533941,1.143344,-1.144278,1.810055,4
186,16,-43.75,22.65625,2.561775,2.595211,-0.117872,5.277905,4
186,17,-43.359375,22.65625,1.786634,0.088982,1.697652,1.875616,2
186,18,-42.96875,22.65625,-0.180704,0.768189,-1.243575,0.551159,5
186,20,-42.1875,22.65625,-0.158244,0.772632,-0.794708,1.15424,4
186,21,-41.796875,22.65625,0.867002,0.250914,0.495401,1.313056,7
186,23,-41.015625,22.65625,0.435429,0.671271,-0.235842,1.1067,2
186,24,-40.625,22.65625,1.25897,0.0,1.25897,1.25897,1
186,28,-39.0625,22.65625,5.672265,0.0,5.672265,5.672265,1
186,30,-38.28125,22.65625,5.20674,0.091266,5.115474,5.298007,2
186,229,39.453125,22.65625,-2.947453,0.0,-2.947453,-2.947453,1
186,231,40.234375,22.65625,0.537322,3.082235,-3.954684,3.459883,4
186,233,41.015625,22.65625,-3.02806,0.0,-3.02806,-3.02806,1
186,234,41.40625,22.65625,-2.703796,1.142603,-4.171975,-1.405592,4
186,235,41.796875,22.65625,2.854251,0.0,2.854251,2.854251,1
186,237,42.578125,22.65625,0.362193,2.660434,-3.895633,2.816697,7
186,238,42.96875,22.65625,-4.24107,0.0,-4.24107,-4.24107,1
186,239,43.359375,22.65625,2.230117,0.096399,2.120107,2.354854,3
186,240,43.75,22.65625,-4.013566,0.219508,-4.255995,-3.724432,3
186,241,44.140625,22.65625,2.002283,0.268679,1.656922,2.500496,8
186,242,44.53125,22.65625,-3.2917,0.0,-3.2917,-3.2917,1
186,243,44.921875,22.65625,0.81345,2.226356,-4.809616,2.548214,11
186,245,45.703125,22.65625,1.212734,1.941201,-4.541627,2.56092,10
186,246,46.09375,22.65625,-1.722211,3.079915,-4.805095,2.768598,9
186,247,46.484375,22.65625,2.325613,0.194649,2.072486,2.614543,7
186,248,46.875,22.65625,-1.806427,2.583414,-3.585597,2.655681,4
186,249,47.265625,22.65625,-0.424873,3.314767,-4.854831,3.518775,20
186,251,48.046875,22.65625,0.223635,2.603088,-2.409845,3.454091,7
186,252,48.4375,22.65625,-2.468776,1.259229,-4.81404,-0.20974,17
186,253,48.828125,22.65625,-4.870053,0.0,-4.870053,-4.870053,1
186,254,49.21875,22.65625,-0.980125,0.215424,-1.257899,-0.732875,3
186,255,49.609375,22.65625,-2.138788,1.402299,-4.907938,0.856839,21
186,256,50.0,22.65625,-4.102434,0.330437,-4.471606,-3.66972,3
187,0,-50.0,23.046875,5.989905,0.916358,5.135332,7.260902,3
187,2,-49.21875,23.046875,6.296835,0.228843,6.067992,6.525679,2
187,3,-48.828125,23.046875,5.606599,1.062684,4.110628,6.479073,3
187,4,-48.4375,23.046875,7.635863,1.388011,5.768857,9.094321,3
187,5,-48.046875,23.046875,6.030338,0.533463,5.496875,6.5638,2
187,6,-47.65625,23.046875,6.261906,0.0,6.261906,6.261906,1
187,7,-47.265625,23.046875,4.880679,0.190185,4.659861,5.124074,3
187,8,-46.875,23.046875,1.914302,0.77848,0.89671,2.923289,6
187,9,-46.484375,23.046875,8.002867,1.556471,6.446396,9.559339,2
187,10,-46.09375,23.046875,3.074721,2.432086,1.275521,7.83308,5
187,12,-45.3125,23.046875,3.5069,2.153942,1.352957,5.660842,2
187,13,-44.921875,23.046875,2.123209,2.396863,-2.140805,5.770966,9
187,14,-44.53125,23.046875,5.079211,0.0,5.079211,5.079211,1
187,15,-44.140625,23.046875,0.300028,2.211753,-1.961415,4.780986,6
187,16,-43.75,23.046875,-0.432409,0.0,-0.432409,-0.432409,1
187,17,-43.359375,23.046875,2.914549,1.557849,1.373679,5.048666,3
187,18,-42.96875,23.046875,0.451302,1.942016,-1.501903,4.617814,6
187,20,-42.1875,23.046875,-1.071039,0.0,-1.071039,-1.071039,1
187,21,-41.796875,23.046875,0.26213,0.103997,0.144737,0.397555,3
187,23,-41.015625,23.046875,0.315448,0.623961,-0.561325,0.840105,3
187,24,-40.625,23.046875,0.799064,0.187932,0.553131,1.009297,3
187,27,-39.453125,23.046875,5.134432,0.118189,5.016243,5.252621,2
187,28,-39.0625,23.046875,5.43426,0.0,5.43426,5.43426,1
187,30,-38.28125,23.046875,4.855208,0.0,4.855208,4.855208,1
187,230,39.84375,23.046875,-2.613686,0.0,-2.613686,-2.613686,1
187,231,40.234375,23.046875,-2.004866,2.280078,-4.95531,3.046023,8
187,232,40.625,23.046875,0.989139,3.305129,-3.683568,3.426327,3
187,233,41.015625,23.046875,0.093192,2.904885,-2.811692,2.998077,2
187,235,41.796875,23.046875,2.531242,0.100008,2.389745,2.672375,4
187,236,42.1875,23.046875,-3.000057,0.521059,-3.521116,-2.478999,2
187,237,42.578125,23.046875,2.176673,0.096517,2.057248,2.293627,3
187,238,42.96875,23.046875,2.63672,0.0,2.63672,2.63672,1
187,239,43.359375,23.046875,1.736429,0.167351,1.485334,1.982787,6
187,240,43.75,23.046875,-4.897626,0.0,-4.897626,-4.897626,1
187,241,44.140625,23.046875,2.416419,1.425,1.374438,4.852373,4
187,242,44.53125,23.046875,2.606992,0.0,2.606992,2.606992,1
187,243,44.921875,23.046875,0.862535,2.784477,-4.568482,4.866393,6
187,245,45.703125,23.046875,0.493669,2.012039,-4.323972,2.278164,7
187,246,46.09375,23.046875,-1.901601,2.922278,-4.972318,2.029084,3
187,247,46.484375,23.046875,1.626279,0.191891,1.290225,1.859417,7
187,248,46.875,23.046875,0.101829,2.860752,-3.933206,2.373736,3
187,249,47.265625,23.046875,-1.136193,3.052933,-4.389408,2.789198,15
187,251,48.046875,23.046875,2.312504,2.066416,-2.709317,3.527159,7
187,252,48.4375,23.046875,-2.20119,2.122136,-4.341263,3.927912,12
187,254,49.21875,23.046875,0.192609,2.634096,-1.808206,3.914275,3
187,255,49.609375,23.046875,-1.720663,1.536719,-4.773381,0.555822,17
187,256,50.0,23.046875,-4.101513,0.713341,-4.814854,-3.388171,2
188,0,-50.0,23.4375,5.45157,0.954057,4.424912,7.002934,7
188,2,-49.21875,23.4375,6.528234,0.907419,5.807038,8.073709,4
188,3,-48.828125,23.4375,5.308509,1.460237,3.848272,6.768745,2
188,4,-48.4375,23.4375,5.00349,0.184262,4.789252,5.239081,3
188,5,-48.046875,23.4375,4.81801,1.156212,3.661798,5.974223,2
188,6,-47.65625,23.4375,6.553622,0.0,6.553622,6.553622,1
188,7,-47.265625,23.4375,5.33681,0.939346,4.397464,6.276155,2
188,8,-46.875,23.4375,2.317092,0.73349,0.970209,2.839198,8
188,9,-46.484375,23.4375,5.595528,0.676353,4.455091,6.185586,4
188,10,-46.09375,23.4375,4.533647,1.350207,2.932783,6.116699,7
188,11,-45.703125,23.4375,4.875615,2.640829,1.478466,9.297453,5
188,13,-44.921875,23.4375,2.524867,2.373144,-0.941376,5.325664,5
188,14,-44.53125,23.4375,4.598724,0.181923,4.36552,4.809431,3
188,15,-44.140625,23.4375,1.977151,2.510849,-1.781758,4.516907,6
188,16,-43.75,23.4375,2.030792,0.0,2.030792,2.030792,1
188,17,-43.359375,23.4375,3.277245,1.47433,1.802915,4.751575,2
188,18,-42.96875,23.4375,0.947398,2.535905,-1.979672,4.333696,8
188,19,-42.578125,23.4375,-0.51048,0.0,-0.51048,-0.51048,1
188,20,-42.1875,23.4375,0.942643,1.351609,-1.381192,1.965115,4
188,21,-41.796875,23.4375,-0.249105,0.179202,-0.510884,-0.040734,4
188,22,-41.40625,23.4375,1.935286,0.0,1.935286,1.935286,1
188,23,-41.015625,23.4375,0.342426,0.0,0.342426,0.342426,1
188,25,-40.234375,23.4375,5.720436,0.0,5.720436,5.720436,1
188,26,-39.84375,23.4375,6.400378,0.0,6.400378,6.400378,1
188,27,-39.453125,23.4375,4.767726,0.0,4.767726,4.767726,1
188,30,-38.28125,23.4375,4.588481,0.0,4.588481,4.588481,1
188,229,39.453125,23.4375,-3.541754,0.105458,-3.647212,-3.436296,2
